ID,NB,ANOMALY,FULLTEXT
9707,47393,0,إلا الصهاينة
8802,46421,0,قصر بعبدا الرئيس اللبناني ميشال عون يتلقى اتصالا هاتفيا من رئيس الوزراء سعد الحريري الموجود في باريس
995,38154,0,ستبلغين مرحلة النضج عندما تكفين عن تبرير أفعالك للآخرين كوني حرة
16292,54575,0,بعد تغريدة السيد المقتدى انطلاق هاشتاك التكفير للمتوهم الحيدري لدرء نتاج اوهام الحيدري التي تزرع في نفوس ابناء
13169,51194,0,السلطانه غزل تهز عرش التويتر من جديد فيديو سهره اليوم للسلطانه غزل وصديقها
4665,41970,0,الليلة يقولو ما أكثر الأشياء التي كنت أتمناها أما الآن فقد أصبحت لا أرغب في شيء وأصبحت لا أريد أن أرغب في شيء
17122,57146,0,في مثل هذا اليوم قبل سنتين اعلنا تحرير مدينة تلعفر من قبضة داعش الارهاب التي كانت تعتبرها من اقوى حصونها ولكن بفضل الله
7585,45077,0,ب الروح اسيا ما تروح اوراورا
1189,38356,0,أنا متلك بدي طل يا قمر العشاقوما خلي حدا يفل حتى الكل يشتاق كرم
4622,41919,0,يقول الباقر عليه السلام في قول الله عز وجل وإذ أسر النبي إلى ٰ بعض أزواجه حديثاق
8307,45868,0,هههههههههههههههههههه شبلاكم خايفين اقوله لك انت وياه والله بتخسر وحط مفضله وخلها عندك مجنون انت تفوز عليه اوراورا
15195,53379,0,ح تعرف انو الوقاحة هي ان تبتسم بوجهي ولقد أكلت من لحمي حتى جف لسانك وأن الاحترام هو أن ابتسم بوجهك وانا أعلم بذلك
6789,44234,0,صح بس صعب علينا
6560,43993,0,لوفليز في فانساين سانقام جياي
11006,48824,0,عاطلون والوطن يغرق هذا ما استفدناه من تسليم المشاريع للاجانب ماهمه خدمة الوطن ولا مصلحة الوطن اكبر همه ياخذ فلوسه وي
15040,53211,0,ح تعرف بكرا حتندم على الماضي
8375,45945,1,عندكم موجود مثل ما عند داعش البغدادي اليوم موجود
13781,51865,0,امزك انتي كمااان ؟ ولا بلاااش
8005,45545,0,جيجونغ في مطار انتشون متوجه إلى هونغ كونغ من اجل لقاء المعجبين
4606,41897,1,هل تعلم أن عدد المجازر الجماعية التي ارتكبها تحالف آل سعود في اليمن قد تجاوز ال ٣٠٠ مجزرة جماعية آل سعود
13930,52029,0,اخوي بسام تحياتي الك انا مشجع للمنتخب الارجنتيني ومن عشاق الدوري الانكليزي حبيت عبر عن وجهة
11800,49662,0,صحتيييين ، انا جاية يلا
5743,43133,0,صباح إلخير لك ولحبك الدائم والمتمكن بقلبي
12195,50092,0,عادت مسخرة الامم ، كل ما انتصر الجيش السوري وحلفائه ، يعود انصر داعش والنصرة للتحدث عن الكيميائي
2183,39376,0,هو الذي قرن الله اسمه باسمه ورفع ذكره مع ذكره وجعل الشهادة بنبوته مقرونة بالشهادة له بربوبيته ورفعنا لك ذكرك
11610,49457,0,ﻻ ﺧﻴﺮ ﻓﻲ ﻭﻋﺪ ﺇﺫﺍ ﻛﺎﻥ ﻛﺎﺫﺑﺎ ﻭﻻ ﺧﻴﺮ ﻓﻲ ﻗﻮﻝ ﺇﺫﺍ ﻟﻢ ﻳﻜﻦ ﻓﻌﻞ
4849,42169,0,يستعمل الزيت المستخرج من أوراق وثمار الكرفس كمسكن وطارد للغازات كما يستعمل في صناعات التجميل والصابون
10524,48299,0,يسعد قلبك
10140,47875,1,يا سلمانبين مطرقة حفاة اليمنوسندان البوط الشاميلن نرى جلالة ملكك الا بينهما ال سعود
16116,54373,0,ومادو هدية
11330,49164,0,ما كتب على الكأس والبسكويت الخاص ب سوهو هي كلمات أغنية اكسو النجمة التي سقطت من السماء هي أنت
8864,46484,0,شبابية
7465,44951,1,أحا يا حوحو فشخ على قدر حجمك يا قدم الزعطوط اخجلوا من أنفسكم وشي مرة احكو كلام ونفذوا منذ سنوات وأن
16844,56256,1,رغما على انوفكم يا ال سعود يامن قتلتم شبابنا وفجرتم بلادنا وادخلتم داعش لنا تبقى ايران الحليف الاو
1051,38212,0,يا عيوني هودي ما بيضربو هدف ما بيعرفو المحم يفرغ حمولته عم بغلطه بعض الاحيان عم يحرقو دين هادي
12124,50013,0,من مناضلة إلى مشتبه فيها بالتعامل مع العدو الإسرائيلي
11775,49636,0,ما تفسده المسافات ، تصلحه فيروز
13429,51478,0,هي دي اللي بجد والله
13856,51947,0,ضروري لإنك ع الفاضي
7566,45058,0,الاسطوره نور
486,37636,0,حسبي الله ونعم الوكيل
5756,43148,0,م احب الأوامر حتي لو كانت لمصلحتي ؛ لأني تلقائيا بعاند
6249,43666,0,لماذا علمتني احبك واليوم ترحل دون وداع وهل هذا عدل يارب أحببته وهو معي وهو بعيد
1073,38235,0,باشتر
1912,39093,0,الجدي اذا شك لاتتعب نفسك وتبرر خلص هو شاف ادلة واستنتج وافتهم التفاصيل لاتحاول تغير الشك الي عنده
7390,44870,0,ما شدني صوبك سوى نبل الاخلاقولا حلاتك ما تهز إشتياقيانا مذاقي غير عن كل الاذواقوانت الوحيد اللي
16703,55985,1,هل تعلم ماذا يعني الخلافة الاسلامية لااقصد داعش أن يطبق القرآن الكريم في كل شيء كقانون تسري عليه البلد أن يأخذ كل إنس
7806,45326,0,بيئة البصرة تطلق صقرا التزاما باتفاقية دولية تحمي الحيوانات النادرة
16620,55840,0,من حرب الناقلات الى حرب المسيرات
8613,46215,0,كونوا أثرياء بأخلاقكم ، أغنياء بقناعتكم ، كبار بتواضعكم فهكذا تعيشون ملوكا
12175,50071,0,اصعب اشي بهالحياه انك تشتاء لحدا تحت التراب و انك تحكي والله ليوم عيد وفاتها الرابع الله يرحمك يا اغلى ست بالدنيه
1816,38997,0,هناك امر يدبر بليل لدولة قطر من السعودية بدعم واضح ومعلن من بعض ابناء القبائل القطرية لمواجهة آل تميم وربما ستحصل
6906,44356,0,الأشخاص الذين يسامحون من أساء إليهم هم في الغالب أسعد ممن لا يفعلون ذلك
13392,51439,0,يارب سلم
13048,51049,0,هي لم تكن مثل أي حبيبه ، كانت غريبه شيقه وممتعه في كل يوم ، كل يوم معها يوجد شيء غريب في داخلي لم احس ابدا في مثل
12957,50940,0,هذا الظابط اعجبني باين عليه رجل مخابرات محنك رسالة لعمر اديب اعلامي السيسي شايف المخابرات والجيش القطري ايش سوا ا
4721,42031,0,واذكر عبدنا أيوب إذ نادى ربه أني مسني الشيطان بنصب وعذاب ص وبس
11869,49735,0,صباحكم سعادة وتفاؤل
635,37788,0,مساء الحب
6633,44075,0,تستغيثإلهنا مولانا رجائنا ياربنا ورب المستضعفين نشكو إليك ضعف قوتنا وقلة حيلتنا وهواننا على
9271,46928,0,شو عانت قبل الصاروخ اللي إنت مصر انو من حزب الله مع العلم إنت بتعرف انو فيه حرب عاليمن ضد الحوثيين
2159,39351,0,كارول زاڤين ورانيه وكريستين حلقة مؤثرة جدا على تلفزيون الآن براڤو باقية ولن تتمدد معا ضد التطرف
14665,52812,0,اللهم أرحمني يوم لا يسمع لقلبي نبض
2429,39631,0,لك الحمد حتى ترضى ولك الحمد بعد الرضى
12051,49930,0,صباحك نرررررجسي
14141,52262,0,مازال قلبي طفلا يا أمي علميه أن يكبر أخبريه بأن الخيبات عادة وعليه أن يعتاد أخبريه بأن الحياة أصعب مما ظننتها يوم
2992,40216,0,بس عصفحة السفارة ما في هيك دعوة جديدة ؟
1545,38718,0,﴿ إن الله وملائكته يصلون على النبي يا أيها الذين آمنوا صلوا عليه وسلموا تسليما ﴾ اللهم صل وسلم على نبينا محمدﷺ يوم الجمعه
5206,42558,0,وينبع
6305,43727,0,ليس كل ما في القلب يحكى ، فبعض الصمت أجمل
11557,49402,0,ديم غزير جنوب البجادية
10703,48491,0,الأردنساعة ذكية لمراقبة صحة المرضى
3549,40795,0,روحوا سافروا بس تسافروش
16351,54646,0,يغرد ولايةالفقيه ولايةالطاغوت طاغوت ايران رايته ضلالأ
6125,43536,0,لا أحب المحادثات القصيرة ، بل أفضل أن أدير نقاشا طويلا عن الحياة والموت ، والسحر والذكاء ، والذرات والمجرات ، ومخاوف الطف
15901,54133,0,الله يخليك ياه بس مستعجله كاينه
12821,50785,0,إن حضرت أغلى مطاليبي حضر
3908,41163,0,والنعم من شواربكم
6782,44227,1,ضحكة سعدان ملك وعبيد حياة النجاسة والقرف تفه ع هيك بشر
3799,41052,0,انا منزل الماده كمان وعايز انجح
842,37997,0,عن جد
11803,49665,0,كلمات ولااروع صباحوووووووو
1354,38524,0,اليوم الجمعة من الساعة صباحا مستيقظين الاولاد عندي وبطالبوا يروحوا على دار سيدهم في الضفة الغربية هههههه الضفة الغربية
16529,55668,0,شكرا لك اولا ثانيا لم تجاوبي على سؤاله نحن مع اي ثورة او انتفاضة شعبية في وجه اي مستبد او طاغية لنا ع
4518,41799,0,وصلنا لزمن ، الناس صاروا يخافوا من بعض ، ويخافوا من المؤامرات ، ويخافوا من الحروب ، والإنقلابات ، والإنقسامات ، والمعتقدات ، والسيا
2372,39571,0,بحبك ابعد عن ميتين امي الساعه دي
6179,43595,0,تمشي حجايتي لو ردت امشيهاالباله سوالف يستلذ بيها الطالقاني
13600,51668,0,البرود في الكلام بيبقى دليل كافي ان العلاقة خلاص انتهت
17112,57124,0,التي امتهنت الصراخ والنار بوجه كل معاتيه الأرض الذين مروا على أرضها هي ثورة حتى مطلع الفجر عدو
1614,38791,0,كلما إشتقت إليكوضعت يدي على قلبي لأني أثق بوجودك فيهوعندما أسمع دقاته أطمئن أنك بخيرلانه لآ ينبض بدونك نبضي
13729,51807,0,لقد تم الإفراج عن أداء أكسو في اولمبياد الالعاب الشتوية كامل من قبل حساب الأولمبياد الرسمي
13612,51681,0,لست مع الانحياز لأي المحاور الاقليمية ، تركية كانت ، إيرانية او خليجية لكن هناك مفارقات يجب مراعاتها بين هذه الأقطاب
9873,47576,0,دبحه دبح
8911,46536,0,وصلك الكرت ؟
539,37689,0,ضيف حديقه الوطن يا اهل الرياض لا يفتكم اليله فامه
5249,42604,0,لما مخي يقفل و بنفس الوقت قاعده احاول استوعب معلومات
2085,39274,1,انت ومرسال غانم ومن يشبهكم من المرتزقين من المال المنهوب تبيضون صور الوحوش محاولين جعلها حمامة سلام
7201,44670,0,سؤال بريء كم في عيد استقلال بلبنان لليوم وللسنين الجايه ؟
3347,40586,0,إلى صديقي البعيد ، الذي أبدو أمامه غير مباليا بشيء ، أفتقدك جدا
4890,42216,0,عاجل أردوغان مسألة مدينة إدلب ستكون على رأس جدول الأعمال خلال قمة مدينة سوتشي في روسيا وسنعمل على تعزيز مناطق خفض ال
11460,49298,0,جيبولي نت وبراد ومكيف
127,37271,0,أجمل مافي الانترنت أن لا أحد يراك سوى الله تعالى فهي حرية تعطيك الفرصة للتعرف على مدى حسن سلوكك مدى يقظة
10258,48000,0,حبيبي مشتاقلك
15490,53698,0,كيف الهدف ؟؟
2867,40088,0,من تسافر اهم شي تاخذ عائلتك معك
7158,44623,0,لم يهجر الجمال أوطانا ابدا إلا ليستقر في عينيك
6079,43488,0,مروان فيلايني رفض أن يجدد عقده مع مانشستر يونايتد
7431,44914,0,صباحو الورد
922,38080,0,ص
2831,40050,0,لما حد يكلمك و ما ترد و يبعتلك مسج ليش بتردش
17782,65832,0,محد له خلق النصر
7649,45146,0,حمدالله على السلامه يا شيخ سعد
5934,43336,0,ما تقوم به في هو حشر أنفها في دائرة كافة خيوطها تمسكها
2726,39944,0,والى اليوم لم اعرف ميرضي من عشقتها ؟
7586,45079,0,قول وغير
1043,38204,0,مني القلب الحلاني أكتر من هيك يا ريت لو بقدر بعد حبك لكن خوفي إن حبيت ما يحمل
9491,47162,0,ورد الآن استشهاد ستة مدنيين وإصابة آخرين بقصف جوي على بلدة بريف
13226,51254,0,الدردشة ملغية مقفلة
3237,40470,0,لماذا تغيب كثيراالا تدري ان طعم الغيابكئيبا كطعم الغياب
15102,53280,0,تم الإفراج عن الاعلان الاول لدراما كاي كاي لم يظهر في الاعلان
5837,43234,0,أول من عرف القمح هم المصريون القدماء ، عام قبل الميلاد
13071,51077,0,معقول فيه هيك ؟
2147,39338,0,فى حالة الأصابة بالتسمم الغذائى يرجى مرعاة عدم استخدام الادوية المضادة للإسهال لأنها فد تزيد من سوء الحالة
2498,39704,0,بعد ما نسينا لنتذكر بس المصااالح الضيقه هيك بتقتضي
10557,48336,0,الجمال انحط بعيونها ، بس بعيونها
16969,56688,0,نهنئ الأمة الإسلامية والمسلمين وخاصتا الحاقدين والمغرضين بحلول الغدير الغدير
3719,40970,0,أصعب الأشياء في الحياة ان تتعود على شخص وفجأة يغيب ان لا تجد من يفهمك او يحس بك ان تحب إنسان ومستحيل ان تراه ا
10570,48350,0,من مهلكاات النفس انتظار محادثه
16368,54665,0,ادارة فاشلة
10276,48020,0,أسأل الله العظيم أن يبلغنا وإياكم أطيب ٰ معايش الدنيا وأعلى ٰ منازل الجنة وأن يجعلنا وإياكم ممن ط
13009,51002,0,ألف ألف ألف مبروك شيخنا الفاضل نسأل الله أن يزيدك علما نافعا وعملا صالحا ويجعل التوفيق حليفك في امرك كله انه سميع قريب
3191,40420,0,ولله انتو أحلى نااس عنجد حلقة ولا أروع شكرا كتير الكن وتحية لديانا
3609,40857,0,عزيز وغالي
2542,39753,0,اللهم لا تجعل جائع إلا أطعمته ولا فقيرا إلا أغنيته ولا مسكينا إلا أويته ولا مريضا إلا شفيته ولا مهموما إلا فرجت همه ولا دعاء إلا أجبته
9244,46901,0,يا غالي غناء زياد
13369,51415,0,تركي آل الشيخ أوقفت تعاقد رامون دياز مع ناد سعودي بعد رحيله من الهلال
11079,48898,0,دخول غير مسبوق صباح الخيرات والمسرات
5509,42888,0,أنا ممكن استغنى بيها عن العالم وما فيه ، ومش هندم للحظة إني عملت ده
2566,39778,1,بركات الاحتلال الامريكي المجرم للعراق قيامه بتدمير المدن العربية لشق الطريق لمليشيات ايران الطائفية الدموية من طهران عبر العر
11655,49507,0,صغيرة چنت وانته صغيروونحبنا انعرف بنظرات العيووونكالو ترة ذولة يحبووون ، من الصغر لما يكبرووون مثل نجمة وللكمر
3435,40677,0,تحديث موقع ماستر كي الرسمي مع جيمين
17539,65557,0,الملكي غدااا يلعب
7547,45038,0,مورينهو عن علاقته ببينتيز احترمه كشخص وكمدرب ، انا سعيد لأنني سأقابله واصافحه غدا
8256,45816,0,للي تسوى عيونه أنت لست كالجميع أنت الجميع في قلبي
2167,39360,0,أنت العشق الذي في قلبي أنت الشوق الذي في وجداني أنت الحنين الذي في روحي أنت الأمل الذي في حياتي أنت أجمل شيء في عمري
16407,54714,0,مهندس معماري
9134,46784,0,مراد أخاف اخون الصمت
11381,49218,1,فاز الهلال ولا مافاز والله منت برجال ولا بتكون رجال وشنبك هذا على قطوة لو مكان زوجتك اخلعك من بكره
16516,55645,0,عاجل مصادر للجزيرة قوات الجيش الوطني تسيطر على مركز مديرية حبان ومعسكر الرمضة الاستراتيجي بشبوة
15963,54205,0,فتن لعن الله من يحاول ايقاضها
6014,43421,0,أحوال الإرهابيين في رح تتضامن مع حلب
7709,45214,0,اي أحد يضع صورة مهينة في كاريكاتير او فوتوشوب للملك سلمان او للامير تميم او اردوغان تحديدا وهو يرد على سواه معبرا عن ر
8644,46249,0,الطيب عمره مكان غبي الغبي الحقيقي هو اللي مش عارف قيمة الطيب
4266,41536,0,بمناسبة تحديث متصفح الجديد والكلام الكثير عن مميزاته الجديدةمقال من شهرالثالث لسنة كاتبه عن مميزات
17760,65807,0,الشيخ ماهو فاضي راح يدور الصيت والتعالبل
570,37720,0,ليش عندك جوارب ؟ تعرف تستعملها ؟ تقدم ملحوظ ، تلبس في الرجل لا الفم هههههه
7992,45528,0,طاير ي هوا طاير ع المينا
10403,48160,0,للرجال نصيب مما ترك الوالدان والأقربون وللنساء نصيب مما ترك الوالدان والأقربون مما قل منه أو كثر نصيبا مفروضا
15634,53852,0,فلسطينيون معلومات المشي لمدة ساعة واحدة فقط مرتين في الأسبوع يزيد من حجم الحصين منطقة المخ المسؤولة عن الذ
1873,39054,0,يقولون الثورة الفاضحة نعم إنها الثورة الفاضحة لقد فضحتكم قبل أن تفضح غيركم فضحت من ركب موجتها وادعى تمثيلها من
16048,54301,0,وه
7410,44891,0,الحلقة مبارح واو وانتي بتعقدي رابعة وجمالكم انتي والقمر دندوون
10815,48614,0,ابغى بس يعلنو متى بيرجع متحمس له بشكل مو صاحي
2990,40214,0,السوبر العراقي هاردلك للصقور
5591,42976,0,مابيعرفوش يحافظو عليك بس بيعرفو يراقبوك لما تركز مع غيرهم
15476,53681,0,ونا ياا موهيي
2561,39772,0,هيدا الحكي مع غصة ودمعة والله من دونهم ؟
3056,40283,0,خاف مشتركة بتطبيق
13766,51847,0,إلى متى وأنا احتري قلبك يلين ؟
8753,46366,0,طز في النقود اهم شي ازاحة نظام الملالي والفلوس تجي ارض الحرمين مباركة
15835,54063,0,مع كل قطرة دم شهيد روت أرضنا وأنبتت مكانها شقائق النعمان ، نقسم أننا لن نتراجع عن ثورتنا ، قد لا نرى النصر المبين ب
8834,46454,0,مش زعلان غير على الورق الي ضاع بالطباعة كان استخدمنا بطريقة أحسن
7496,44985,0,زارت السيدة رباب الصدر شقيقة الامام المغيب موسى الصدر السيدة بهية الحريري ابن شقيقها الرئيس المغيب سعد الحريري ، اليوم
8776,46392,0,الزبادي أيام نينتي كانت فايدتها بتعم للنسخة القادمة ف الحياة المحتملة للشخص اللي بياكلها ع حد اللي بسمعه من كلام نينتي
8034,45578,0,وزوجته فقط وبقي اولاده رهائن خبرو الناس الحقيقة ليش ما بتقولوها لماذا هذا الدفاع الاعمى عن السعودية
16058,54311,0,تحديث على الويبو مع بيكهيون
6833,44279,0,وجهك عليه الذاكره تعتكف عمروإسمك عليه حبال صوتي تلوى رحمك الله يا أبي صدام
4082,41343,0,هذا هو منزل الشيخ سعد اما الصورة معك فانت ادرى مني اين تم تصويرها
11236,49067,0,الواحد بيبقى مبسوط انه يشوف الامثلة النادرة دى
5227,42580,0,من أشرف أعمال الكريم غفلته عما يعلم
15596,53811,0,السقوط الذي لا يمكن الرجوع منه ايضا تنطبق عليه الفكره السابقة ، البعض سيقول لماذا سنسقط إذا ، إذا لم يعد بأمكنا
17669,65702,0,حكيني اطفي
6336,43759,0,محتاجين محامي شاطر زي أحمد زكى اغيثونا اغيثونا اغيثونا
17378,65384,0,كفو كفو كفو
4294,41564,0,شكرا لك كثير يا لكرو
17004,56813,0,صباحكم خير باذن اللهاللهم انصر جيش سورية الاسدواحم اللهم بواسله وابطاله على الجبهة
4087,41348,0,تعادل الهلال اوراوا
16678,55954,1,خبرنا شو كانت الإستراتجية لحطيتا لما داعش والنصرة خطفو وقتلو ونكلو بالجيش والقوى الأمنية اللبنانية
9511,47182,0,لا أحد يفهم ولا أظن الأمر قابلا للشرح إنها مأساة الذي يركض بكامل لهفته تجاه الأشياء ثم يعود بخيبة شعوره الف
12265,50164,0,هذه لحظة لا يمكن أن أنساها هذه لحظة اللقاء مع الأحباب ، مع الرفاق ، مع الأهل الحقيقيين هذه لحظة الوفاء معكم أنتم الذين تعل
5721,43111,0,عندما تستيقظ اجعل همك ان تتلفظ باربعة جمل أولها يارب توكلت عليك وثانيها يارب احتسبت يومي هذا لوجهك الكر
4163,41428,0,ان شاء الله ياحبي
11773,49634,0,تقبرني لك ما الله عيونبخلو العاقل محنون
12688,50639,0,فيه ناس ودك تقولهم أنا ما عندي سالفه بس ودي أسولف معك
7030,44486,0,نعم هاذي ألطريقه الصحيحه
5515,42895,0,مشهد يثير شجون لن تتوقع نهايته وفي نهايته ستحمد الله على نعمه
12232,50129,0,لازم من كل منطقة يتزوج وحدة صهر الكل
17656,65687,0,تقرير مصور وقائع المؤتمر الصحفي الدوري الأول للناطق الرسمي باسم سماحة القائد السيد مقتدى الصدر دام عزه الشيخ صلاح
8054,45599,0,ياحبيبي ان لا أنكر العراق ولكن لم تطلع وحدها جاهله تغلط ع شخص كو
12264,50163,0,وحش
5060,42399,0,اكثر الناس الحزينين ليلا والمبتسمين نهارا الجدي
719,37874,0,غدا ينتظرنا ديربي على صفيح ساخن اما تصحيح المسار وان يثبت الريال انه يريد مسك زمام الامور جيداواما تسليم مشعل الليغا ل
14705,52853,0,ياجبل مايهزه ريحاكيد يا سهيلة لا يهزك ريح ولا راح يهزك طول ما انتي على حق سهيلة انتي تمشي خطوات ثابتة في مشوارك ال
16446,55532,0,ترسل بارجة حربية الى عدن ما هي مهمتها ؟ صور
11702,49558,0,وهيمن رايت لو سمحتي
12425,50342,0,الوسطان زعيم القوات يعيد ترتيب اوراقه ظاهرا سيعاود الانقضاض على الحريري عندما تسنح له الفرصة لقد كسرت ا
9761,47449,0,دمشق قوات النظام تستهدف بالمدفعية الثقيلة مدينة وبلدة في الشرقية مما أدى لسقوط العديد
4754,42067,0,جمالها
13907,52003,0,ما تحكمي عمستوليا لما العب مع غيري ، ازا هما بخبصوا انا بلعب صح هم دجاج انا لا و الرياضة مش للشباب و م
6991,44445,0,كله نعمت الله
6120,43531,0,اذن وانا مانمت استاهل خل هالاتي توصللركبتي
11575,49420,0,رئيس الوزراء اللبناني سعد الحريري يصل لبنان بعد زيارته السعودية والإمارات وفرنسا ومصر وقبرص
13579,51645,0,حرام لا توقفي ، رسمك جميل جدا
5289,42646,0,بدنا نرجعكم لأيام زمان وزكريات كرتون زمان الحلوة اول
15671,53892,0,ح تعرف لما نتعرف على بعض
16504,55631,0,المسلمون الذين لا يهتمون بالسياسة ، يحكمهم سياسيون لا يهتمون بالمسلمين نجم الدين أربكان
16705,55989,0,مش بس عملاء الكتائب اللبرائيلية هم مجرمي حرب وقاتلين أبرياء مطرحكن السجن والحكم إعدام
4134,41397,0,لازم تبطل تفاهه وتشيل مسؤليه طب ينفع ادحرجها هاااوو اسف
15081,53258,0,١٤ آذار ١٩٨٩ رئيس الحكومة العسكرية في ميشال عون يعلن بداية ما أسماه حرب تحرير ضد القوات السورية ، وذلك بعد يوم ع
12850,50818,0,مقال اعضاء بانقتان الذين يستطعون انتاج المويسقى الخاصة بهم عن طريق الميكستايب ، شوقا ارام و جايهوب قالوا بأن ايدولز الراب
8124,45676,0,حلو اووي
4340,41613,0,بدك مين يفهم هالحكي معلم
5696,43084,0,أحسن شي
1234,38402,0,اياك تسرع
12896,50870,0,منيح انو زمر
5432,42802,0,الحق يمشي ولو ركب الباطل الحمار وأبى ان يترجل
3897,41152,0,متعلقش قله الاهتمام ع الزحمه متقولش لا مش هكلمه دا حاوليه ناس كتير وكلامي مش هيفرق معاه كل اهتمام وله حلاوته وكل شخص وله
6140,43553,0,برد الشتاء لاهب في تالي الليل يشعل معاليق الحنايا بالأشواق
3917,41172,0,بيمسي بفلورزعندما نتخلي عن احلامنا نموت ونحن علي قيد الحياة
14100,52216,0,نعم صحيح
14302,52439,0,وهسه شلونه الاستقلال حطنا بطيازتكم
2238,39434,0,عن ذلك الأمان عن ذلك الشيء أتحدث
310,37455,0,يختاااااااي ده كان هيبقي عذاب وربنا
7498,44987,0,نتمنى منكم دعم المتسابق الاردني بلال الماضي مشارك ببرنامج سعودي ع قناة بدايه
2888,40109,1,السعودية وسعد شوكة بعيون حزب الشيطان وإيران ونظام الاجرام بدمشق
16109,54366,0,كود خصم كوبون قسيمه شراء ممزورلد
14446,52591,1,ميليشيات الأسد وباوامر من تعلن قرار منع مرور أي نازح من الأخوة الكورد بإتجاه مدينة حلب ، ونحن نؤكد أن الأبواب إلى أ
5736,43126,0,الأعرجي اخترقنا داعش ونسمح ببعض التفجيرات حماية لمصادرنايقول وزير الداخلية العراقي قاسم الاعرجي بأن الحكومة في ب
15009,53178,0,بلهجتك العتب عالنظر
1637,38814,1,الإرهاب السعودي سيحارب نفسه لأنه الأصل والفصل للإرهاب العالمي
12223,50120,0,من احلا الدعايات الي شفتهم بحياتي والي دا يغني صوته يخبل
7231,44700,0,قالها فقير والله نحن لا نعاني من شح المال بقدر ما نعاني من وفرة اللصوص
3892,41147,0,هيجون مع جينهونق عضو توفوركي
9602,47279,0,منيح انكو عارفين
14353,52493,0,اللهم إنك تعلم أن لي قلبا غضا طريافخذه برحمتك وتلطف به واهده سبله إنك على كل شيء قدير
1958,39140,0,عن فرحتي امبارح ب احلي عروسه و عريس ف الدنيا ربنا يسعدكم و يجعل ايامكو كلها فرحه و عقبال الفرحه الكبيره بإذن الله
15907,54141,0,تلفاز القابل للف أصبح متوفرا الآن للشراء ، ولكنه سيكلفك آلف دولار
8144,45697,0,من يتركك فى حزنك وتهونى عليه اعلمى على الفور انه لم يحبك ولن يحبك حتى ولو ظل يقول احبك فى كل دقيقة من عمره
15226,53410,0,ههههههه طيب ديري بالك
1848,39029,0,سارة الهاني
10085,47813,0,اني ما بحياتي سمعت او شفت السعودية اتدخلت بسياسة العراق ايران وغيرها من الدول هيه الي وصلت ا
11925,49793,0,لم يعد العمر يتسع لمزيد من الأشخاص الخطأ يا صديقي دوستويفسكي
9595,47269,0,قالوا يا ذا القرنين إن يأجوج ومأجوج مفسدون في الأرض فهل نجعل لك خرجا على أن تجعل بيننا وبينهم سدا
11743,49603,0,هواية تصوير الطيور كل صباح
2705,39922,0,شوبدك شيخ سعد صر با طيارة
1335,38505,0,أحيي القائم بأعمال السفارة السعودية في لبنان وليد
12660,50604,0,قد تختلط مفاهيم التحرر لدى بعض الازواجبناء على البيئه والمنشأ والطبقه الاجتماعيهفلا مجال هنا لاسرد واشرح ولكن اود ان انوه
5825,43221,0,واضح مين عبيدعس عل مين يا زعاطيط
7536,45027,0,القبض على مطلوبين والعثور على أسلحة ومخدرات بمنزل أحدهم
9538,47210,0,ضد تدخل السعودية في الشأن اللبناني
16706,55991,0,لبيبي لي رح تشوفوا بالحرب الجاية رح يكون اد مرة من حرب تموز
1091,38253,0,خير جان راح فيها والله
1381,38551,0,انشالله بيمرقو هل سنة قصدي ساعة وبترجعلنا يا شيخ
4989,42322,0,ههههههههههههههههههه
2681,39896,0,امنيح بس ما بنتحر شك شكي شكو بضل عم غنية
10008,47729,0,لك إبراهيم الأيام تكشف كل شيء انا عم احكيك وقائع مش عواطف ، العواطف إنو لازم تضل المملكة الشقيقة الكب
9296,46955,0,اي ربما
9299,46958,0,ماذا علمتك الحياة ؟ أنه معلش
17381,65387,0,القحطانيمدري هي تعلن عن البضاعه ولا عن العده
11712,49569,0,اللهم جمل صباحنا بذكرك ، وعفوك ، وتوفيقك وبركاتك ، ورضاك عنا اللهم بك أصبحنا و عليك توكلناوأنت خير الحافظين
9110,46754,0,أضفت فيديو إلى قائمة تشغيل على زينغو ورينغو الحلقة رقم
12770,50731,0,الذكريات واقفة في طريق كل حاجة
1180,38345,0,لا اقصد حفيدة عائشة الصديقة او
6504,43935,0,اخ مطلق بدنا نضحك على بعض الشاب اللبناني يتخرج وهو يتقن الفرنسية والانكليزية بطلاقة وبعضهم الألمانية بال
16905,56524,0,لماذا لا تتذكروا ارهابكم وارهاب دولتكم ضد المسلمين من حملتكم الاولى ضد الدولة الإسلامية مرورا بوعد بلفور
2242,39438,0,نعزي آل بيت الرسول علي والحسن والحسين وذريتة الحسين والمسلمين جميعا سلام الله على روحك الطاهرة طه ا
15742,53964,0,مش عارف يابو سيف والله الموضوع بقى أوفر أوي كده ليه
15080,53257,0,دكتور ارجو منك دعم ومتابعة حسابي هذا البديل لحسابي الذي تم اغلاقه
4255,41525,1,ما موقفكم اﻵن يا اسياد الفهم و الدراية و الحكمة ايها المنظرون المخبولون الناقصون خلقا و خلقا الطاعنون في
17579,65602,0,صباحك ومساءك عسل يا عسل صافي
2499,39705,0,الحب لله أو لرسوله أو لآل بيته إنما هو أثر وذكر وشفاعة إذا ألحقنا به المتابعة بالعمل السيد موسى الصدر وامحمداه
