ANOMALY,FULLTEXT
0,@DjamelBein اكيد جاهز
0,@Zenaabualouf احتين
0,@posteriraq ماتبطل جذب
0,فخور بنفسي رغم انه مافي ولا انجاز سويته بحياتي ..
0,من اسوء المشاعر الي بحسها بحياتي :')
0,RT @MokhtarGhazzawi: ٢- #إيران تستثمر و تنشر دول فاشلة، و لبنان دولة فاشلة من ال ٢٠٠٥،خرج السوري،و أتى من هو أغلظ منه على حرية الشيعة أنفسه…
0,التعامل مع الناس كل يوم صعب
0,@dudetion4 انس القحطاني
0,RT @6PSh90EJe170JPW: 🦅🐥🐔🕊🦌🍄🌹🌷☘💐(لا تجعل المحبة تبرد بينك وبين اخيك لأمور قد حصلت مهما تكن .بل إشعل نار المحبة )البابا كيرلس السادس ht…
0,لو تطلب عيوني ماتغلى عليك ..
0,RT @Newsofiraq: الرئيس #الفرنسي إيمانويل ماكرون : سنستقبل سعد الحريري كرئيس لوزراء #لبنان وسيعود إلى #بيروت خلال أيام أو أسابيع. https://…
0,انت تطرب على الغريب #SaudiArabia
0,@ahmed_shabatat الديلر الي بمنطقتنا
0,@mahmoudaly497 @Masrawy ياه بالسلامة
0,RT @odaynems: في إنتظار معجزةٍ ما.
0,@googoo__h رحمك الله يا أبي صدام عشتي يااصيله فعلآ روووووعه
0,روسيانا ماركوفسكايا تتولى مهام المتحدثة باسم وزير الدفاع الروسي https://t.co/CeqZtpxc73 https://t.co/sRlMnWx8A0
0,التناحة مشكلة والله يا جماعة .. يعني خود عندك مثلاً ، انا ممكن اعمل اشي و هو ما بيريحني بس عشان انفّذ كلامي 😅
0,@3zooz_sh88 كل ما أريد أن أعرفه عن اليهود قد أخبرني به الله في القرأن الكريم ولم يكونوا يوماً اهل حضارة بل كانوا مغ… https://t.co/2Slxj0RP6J
0,RT @Amonmo0n: ليتني أمتلك #السعادة.!!لكي أضعها في تلك القلوب التي أراها تتألم'🍁
0,اللهم أحفظ لي أمي ،وروح أمي ،وقلب أمي ،وإبتسامه أمي ،ودعاء أمي ، وكل أمي 🙏👩‍👧♥️
0,RT @rose__maa: هُناك لحظات تكون فيها النفس جاثية على ركبتيها مَهما كان وضع الجسد... https://t.co/DOJfAIZzfd
0,@Eyaaaad هاي الادعاءات ومطلقيها مالها علاقة بنظرية المؤامرة والمؤمنين بها
0,@Marcel_Ghanem #كلنا_معك مارسيل غانك
0,RT @lllS70: ونقطه على السطر https://t.co/ExFtQ1R09N
0,@saadhariri سعد راجع
0,قل للعيونِ إذا تساقطَ دمعُهَا🙋 اللهُ أكبرُ من همّي وأحزَانِي💜قُل للفؤادِ إذا تعاظَم كــــربهُ ربّ الفؤادِ بلطفهِ يرعَـــانِي💜
0,RT @VixvrH: آحدن يوسع خآطرگ في رسالهواحدن يضيق خاطرگ في رسآيل ..واحدن فرحگ ان غـآب عنگ آتصالهواحدن تبي وصلـه بكـل الرسآيـل ..
0,RT @RawaShatha: في الحياة خياران لا ثالث لهما كن قويا او تظاهر بالقوه و هذا لتنجح او تنجح .
0,@Darsh22996404 حضرتك انا كنت مرحله أولى وادبى وجايب87 وراجعت ورقه مفروض يجيلى 12 درجه وجالى كليات حلوة والله بس بره… https://t.co/AbY4eS0Ut9
0,يا ام الغيث غيثينا بلي بشيت راعينا راعينا حسن لقرعطول الليل بيزرع يزرع بقمح قصريافرجها علينا يا رب
0,RT @teamsmediawar: 🔺  #راوه اخر منطقة مأهولة بالسكان كان يحتلها #داعش في #العراق وماتبقى صحراءتحتوي على مراكز تدريب ومخازن عتاد وفلولهم اله…
0,ما كان ناقصني الا التويتر https://t.co/8LIVMUMrPX
0,@monahed_alsaud نقترح ان يتم تنظيم وقفات تضامنية مع اليمن بيوم محدد امام سفارات مملكة السفلس في العالم
0,@norhanmasoud3 مش عارف والله من غير المعلومة دى كنا هنعمل ايه 😂😂
0,@nofalalmadi الله يقويه يارب وان شاء الله انو قدها وقدود
0,RT @snazzawi: حال الشعب في عراق اميركا الحر الديمقراطي الجديد. جوع وقهر وتشرد وانعدام الخدمات وضياع مستقبل الاجيال لتنعم اميركا والغرب وعمل…
1,يعني الواحد يعمل صدمة إيحابيّة تحت برج إيفل أحسن ما يعملها تحت نخلة.#تحت_الضغط#السبهان #السهيان#ضد_آل_سعود
0,اغاني JLO اشي تحفة 😍❤️😭🙈
0,كان لازم نغلط ونتسرّع مشان نتعلّم
0,@fmwLU4F4gIhyMeV @fahad_16d @Amer_Abdulla اوك .. فوق كل هذا العين لا زال متفوق عليك تاريخيا .. ويوم لعبتم مع الاتحا… https://t.co/wSSZaONdR2
1,#ضد_آل_سعوديوم تسوء وجوههم وما الزلازل إلا تحذيرا بالعذاب الشديد https://t.co/TUJpVHvp4C
0,سعد راجع #سعد_رايح_وراجع
0,مرحلة اليأس انا 😒 https://t.co/m79qZkug98
0,@ayaah_h اوكيه
0,@Af_Al_Ah @Eyaaaad انتي مثلية؟
0,اللهم صل وسلم على محمد عدد ما ذكره الذاكرون وغفل عنه الغافلون 🌸🌸🌸 https://t.co/EyLIZ6NTDB
0,@mohammad_adawi كيف اتفضل يعني من ورا الشاشة.. بدي عنجد 😢😢
0,@Outlaw1001 مسيار ي عيني مسيار
0,@Albasheershow ممتاز
0,سَلآم عَلى قلَوبِ مآزآل آلبِياضُ وِشآحُها، 💛تسَقي زرعَ مـِْט حَولهآ وتنَسى نصيبَ زرعآ  💦
0,RT @r____1994: “سوف يأتي يوم تدرك فيه أن طيّ صفحة هو أفضل شعور في العالم، لأنك سوف تدرك أن هناك بالكتاب ماهو أكثر بكثير من تلك الصفحة التي…
0,@asadabukhalil يارجل انت في كاليفورنيا على ماعتقد لماذا تهتم بهذا الهراء الواقع العربي هراء في هراءعيش في سلام
0,@RowdyChica @_SjBerry انا مش فرقة وحدة وكل بايس الو ملف بانقتان نص الصور والسوجو نص
0,@alkhorasani77 اضغط على ثلاث نقاط بالاعلى يطلعلك اخر خيار فيون
0,@moh__1987 خساره
0,@HS3edh2 يمكن عم تفهم الاخبار غلط...مش بعيدي انو ما تفهمو بس رح فسرلك مش نحنا المجرمين لي قتلنا اطفال اليمن هول انتو  . و انتهى .
0,يارب رضاك والجنهً وكأس اسيا 💔☹️ #نهايي_اسيا_2017
0,من ارض الرافدين اجمل التحيا وارقها الى سلطنة عمان وشعبها الطيب وسلطانها الحكيم قابوس بن سعيد ومبارك لهم عيدهم الوطن… https://t.co/MkVxRV1NNG
0,@Nasser_Aleidan السلام عليكم باش مهندس
0,✨إذا لم ينل الشخص ما يطلبه، ذلك لا يعود لشح الموارد بل لأن الشخص غير منسجم مع ما يطلبه هناك فقط سماح أو منع للشيء الذي تطلبه#إستر_هيكس
0,@mohammad_adawi ولوووو.. والله هاي حقيقة و ليست #مجاملة 😌😌
0,@bukhariwaleeed زعطوط
0,@egybrazzerss المقطع كامل او اسم البطلة المهم نشوفه
0,@AwadBinTwalah @shamsofficial شموسه كيف الجو في جبال الالب
0,RT @KNKARAB: سونقجون مع جونسوب عضو مايتينسونقجون: انه طفلي😂💕 https://t.co/mn8t2egZFw
0,رصيف نمره خمسه والشارع زحام
0,@DabaFoad من مين 🤔
0,@3lomcom مثلي انتي بس موكثير لأني خفه دم.على ثقل وهيبه
0,RT @AlakhbarNews: فنجان قهوتك ما له وما عليه https://t.co/60KUdS9jI3
0,RT @jamil_el_sayyed: في١٩٨٢لم يكن هناك حزب الله!ما كان موقف بعض العرب واللبنانيين من الإجتياح؟!في٢٠٠٦لم يكن حزب الله خارج لبنان!ما كان…
0,إِنَّ اللَّهَ وَمَلَائِكَتَهُ يُصَلُّونَ عَلَى النَّبِيِّ ۚ يَا أَيُّهَا الَّذِينَ آمَنُوا صَلُّوا عَلَيْهِ وَسَلِّمُوا تَسْلِيمًا
0,RT @KNKARAB: التينكربيلز رصدوا جونسوب يرقص على نك...تأثير سونقجون😂👍https://t.co/IXwb8hXZe1
0,"عن ابن المبارك قال سألت سفيان الثوري عن الرجل يصلي, أي شيء ينوي بصلاته؟ قال: ينوي أن يناجي ربه.______________... https://t.co/lu6SmDy8HY"
0,RT @ABDoredwaan: حقاً، لا زلت أرجو النجاة.
0,@aassseeeelllll م ترفعي ضغطك ساي وم تركزي شديد
0,@77_rawwan هههههههههههههه
0,@_SjBerry @RowdyChica هدول الرياكشنز بس 🤗 https://t.co/xikFVDCkJN
0,RT @MTVLebanonNews: السفارة السعودية لرعاياها: لمغادرة لبنان في أقرب فرصة ممكنة https://t.co/w3rZ5IdO2m
0,RT @some_one2000: #زد_رصيدك46 حباً بمُحمد،صلّ عليه عشراً، وذكّر غيرك ♡
0,ايي اغار وغيرتي تهلك جبال يخرب الله بيت من عينه علييك .. صوووبهه
0,RT @maryam_koraym: العمر بيعدي وبتدخل العشرين احساس إنك بتكبر ،بتبص ل اتنين بيحبوا بعض في ثانوي تبتسم وتقول عيال ،قراراتك كلها مصيريه بعد م…
0,راجح مايتأثر بكلامكمهاني لاتعصب😃 #زد_رصيدك46
0,@shiekhah94 @Eyaaaad اكثر من سعود القحطاني @saudq1978
0,RT @Saif_Alresheq: موظف بشركة Piala اليابانية رفع شكوى يقول فيها أن المدخنين في الشركة يأخذون استراحات خلال عملهم أكثر من غير المدخنينفقام…
0,RT @KHODER_MH: شكرا قناة @alaantv الموضوع رائع❤احلا الشي انو تعرفنا ع كارول الإنسانة القريبة مننا.. وبعدنا شوي عن كارول الفنانة❤ورغم هيك…
0,@AlJadeed_TV @rabiazayyat @Ahla_Nass خلي عينك عالجديدأنت الجديد💙
1,@talalahmedm @jerrymahers https://t.co/cbg3ZBe2Q0كذابات عاهرات رافضيات  دينهم قائم على الكذب هذا قريبهن يتكلم عنهن
0,RT @r_ill0: هاليّوم بالذات يتسجل بقائمة الأيام الحللُوه بزياده للحد اللي إبتسامتي واصله للقلب😔💛💛💛.
0,@asd_man_1_ ناخذ راتب منكم وسلاح منكم ونضحك عليكم 😗😝😋
0,RT @mbnnb130: Retweeted إعلام براني الصرخي (@barrany1):#التيميون_يستبيحون_الكرادةابن تيمية مرجع التنظير للإرهاب الداعشي!!!... https://t.…
0,RT @mbnnb130: Retweeted إعلام براني الصرخي (@barrany1):#التيميون_يستبيحون_الكرادةأئمّة التيمية الإرهابيون أفتوا للدواعش... https://t.co/…
0,فنجان قهوة الصباح ... من ابجدييات يوميياتي و مع نسائم البرد .... يصبح للطعم حكاية في فنجان https://t.co/2brSzt31sp
0,أعطى ترامب للتو ابنه هدية مقيتة تتمثل بالسماح للصياديين الأمريكيين بجلب غنائم صيدهم الفيلة إلى أمريكا. فلنتصدى له: https://t.co/jOO1w7hgdf
0,في انتظار معجزةٍ ما.. 😕
0,RT @mbnnb130: Retweeted إعلام براني الصرخي (@barrany1):#الصرخي_يكشف_تدليس_التيميةالتيمية يبرِّرون هزيمة أئمتهم الاقصائيين... https://t.c…
0,@HichamHaddad57 @DiaanaBi هشام مابقى تجيب رايتنغ ببرنامجك غير لتجيب سيرة الmtv
0,RT @Falaah60: @hanenalmwla تسلميلي 🌹
0,لستِ التي شاءتْ ولكنّي أناأهبُ الفؤادَ النبضَ حينَ أشاءُلستِ الفراشةَ في ربيعي إنّماتتلوَّنينَ كأنَّـكِ الحِــــرباءُ#يا_رب_سلم 😂😂😂
0,النتيجة 2 -1 لصالح الهلال #اربح_٢_ايفون٨_مع_العبداللطيف
0,RT @mbnnb130: Retweeted إعلام براني الصرخي (@barrany1):#التيميةُ_شوّهوا_صورةَ_الإسلامسلاطين التيمية المنحرفون أصحاب غيرة... https://t.co…
0,@ghadifrancis الحمدالله على السلامة
0,RT @qt_iraq: - صديقك الإفتراضي وصفة مميزة به؟
0,@saadhariri دولة الرئيس نحنا ناطرينك بفارغ الصبر
0,@EgyArmySpox حمد لله علي السلامة يا بطل رجوعك لوطنك
0,RT @Arar234ksa: #بعض_الكلاممن باب الهياط والرياء عندنا وخاصة في هذه الأيام.يتبرع بالاف الريالات ليقال عنه  الرجل الشهم ورجل الاعمال الخير…
0,RT @hazemalsoory: لا يزال مليون طفل يتيم ممن فقد احد ابويه في سورية دون كفالة حسب احصائيات تنسيقية الثورة السورية لعام 2017حسبنا الله ونعم…
0,RT @MYJabbour: @bashoo94 اهلااااا
0,@lady_ghadah هي اختك هي مو سورية
0,في ناس نفسك تشتريلهم أسلوب وتحطه في كرتون وتغلفه وتعطيهم ياه هديّه 😐
0,@nn1235d لا أخي بندر الفلم الي كان يتكلم عنو من فكرته وبيجمع كل لقطات وأحداث المنظمة وأنا شاهدت الجزء الأول منو👍👍👌
0,@EsraaElEmam 😂😂😂انا بذاكرها من امبارح والله اللي بذاكره بنساه الحمد لله 😂بس هتعدي😅
0,#زد_رصيدك46والله يا هاني زد رصيدك7  متسابقين فقرات مقدمين وأسلوبهم بشكل عام فااااشل @Hani090
0,خل  سدك  مثل ...  سدي  لانشدوني والله  إني  على  شوفتك  راعي ولاعهمير  أخاف  العرب  في  دربنا ياقفونيودي  أمر… https://t.co/obsztnCvSJ
0,RT @EmySh7: المقاومة محمولة علي الكتف وصاروخ يطلق من البساتين و قذيفة تنطلق من اعلي ظهر جبل https://t.co/L9mSwNomwl
0,بطلي تحلوي 😍 فلوسي خلصت واللهي 😂
0, الحياة ليست كلها وروداً #_دوستويفسكي
0,@Abu_Nawif_Sami اطلق من غرد والله😂
1,@s3adt_alwazera امسحي المقطع لعنة الله عليج
0,RT @Ashraf_Rifi: @Marcel_Ghanem مارسيل غانم رمز إعلامي مميز وملاحقته وصمة عار على  جبين دولة القانون والمؤسسات . متضامنون معك ولن نقبل بمسّ…
0,RT @gardiniasyria: كن لي قطرة ماء...أكن لك أعمق المحيطات https://t.co/LUMnF4XHbI
0,@bukhariwaleeed سعادتك ايمتى مفارقنا بريحة طيبة
0,@sarabilen8 كانت داعش وصلت ع جونية🤗
0,كل كسر يهون إلا كسر الشعور...
0,@HoseinMortada هههههههه طول بالك شوي خمس نفرات حوثيين راح ينقلوكم جهنم غير اصبر شوي على رزقك😂
0,قمه التميز برفع الهاشتاق ترند تواصل 0508663344 dbv#منظمه_التعاون_الاسلامي https://t.co/q7hmGChULJ
0,RT @maged3145: #راوه#حكمة  #شيبة_مباركة أدخرها الله سبحانه ذخراً لهذا #البلد   و #طاعة #شعب غيور وكريم ... خُطت أجمل عبارة نصر ورُسمت أفض…
0,اه فينا نستبدل مين ما بدنا يعني ؟🙄😒جبران باسيل :إذا اخطأ رئيس الحكومة، يعاقبه اللّبنانيون ويستبدل من قبلهم وليس من الخارج .#جبران_باسيل
0,@fchollywood3 انت من اي بلد ؟
0,RT @i__M24: ولاتنسى الهلال !!!!!وين الاتحاد الاسيوي وين الفيفا وين الشيخ النزيه احمد الفهدفساد عيني عينك ومحاولة رشوه للحكم https://t.co…
0,RT @AzefElsamt1: #نبش_الصور_القديمة 😂💣💥كادت ان تثبت نظرية الملحدين اصل الانسان قرد
0,RT @mimi98882: @Eyaaaad هذه نهاية هيئة الترفيه .. 😊 https://t.co/p8tEmmrIA0
0,وكل من تآمر على اليمن
0,يا ترى تذكر ؟!لأني انا والله ما نسيت ...
0,_•بيني و بينه وصل وأسرار و عهود مصيونةٍ ما تدري الناس عنها .. https://t.co/HP6jb0Bxrx
0,@GendeyaAmeer 😂😂😂😂😂😂😂مش راكبة اقسم بالله ي امير2 في 1 الاشي 😂😂
0,صاحبه ما خلا صوره حمار الا عمله تاغ https://t.co/SHU2upYlX3
0,لم يُحبُنا العالم يا عزيزي.. إبكي يا حزين إبكي.
0,يلعن طعريص دول التحالف
0,لا تقبل بالنصف وأنت تستحق التمام .
0,RT @MYJabbour: @bashoo94 Your name فلم انمي ياباني مو كتير جديد بس عجبتني الفكرة و الإخراج و الجرافيك جميل
0,لازم يخترعوا Relationship جديدة ويسموها * أنا مش عارف إيه اللي بيحصل ده * .
0,RT @CaptinNamq: لنعيد الذاكرة قليلاً لجمهور #الاهلي ، جلد #الهلال شي ممتع .. https://t.co/7EjimbuO3N
0,برغم الشبورة بس انا حران ..
1,@HoseinMortada راجع راجع يتخّرب راجع لبنان. راجع يتخّرب أكتر بسعد السبهان.
0,اذا كنت مره جنيت حقك علي راسي ❤
0,RT @sarahalrwaili: #كلنا_صباح_الفارس سبحان الله والحمدلله ولا إله الا الله والله اكبر ولا حول ولاقوة الا بالله العلي العظيم القدير
0,🏻 عشان ترتاح اتعلم انک تختصر ف كل حاجةة الكلام و المشاعر و الناس 👌💔
0,@ranemashraf سرقتها😂😅
0,(إن 💅 هؤلاء يحبون العاجلة ويذرون وراءهم يوما ثقيلا) [الانسان:27]
0,RT @LBCI_NEWS: #باسيل: لا عيد استقلال وكرسي رئيس الحكومة شاغرhttps://t.co/sUJcoe3aNG
0,فِ ناس بيجري فيِ دمهُّم حمض الحسدّوليك والحقدوليك والخبثوليك😒
0,@LFofficialpage ضربة تسد ما ترد
0,RT @eh_509: أسعد الله صباحكم جميعاً🌺✋🏻أخر تحديث لـGFSولله الحمد لازال في ثباتتبقى عن الحالة أقل من 48 ساعةوهنا الفيديو يوضح بداية الحال…
1,@Haya_4g @HalaAbbass نظفي نفسك اولا من نجاسة بلدك.. في كتير امور اوسخ من الزبالة متل الروح الوسخة لما تملكيها حضرتك الف غسل ما بنظفها
0,RT @Safwat_Safi: أن تعرف يعني أن تكتشف كم كنت مخدوعا
0,ايش عاملين في الشبورة يا اصحابي 😂😂
0,@MTVLebanonNews ههههههلحظة بس ... هههههههههبشرفكم نطروا شوي... ههههههههههانا :ههههههههجيراني: هههههههوالسعوديي… https://t.co/VPxO3fJXHY
0,RT @MounirHalwani: عذراً مملكتنا الحبيبة... عذراً فقط تطاول صغار #ايران في #لبنان عليكي ظلماً وبهتاناً... #السعودية بلادي وسأدافع عنها لو ك…
0,@thamersas صرلو خمس ايام مش مبين اكلو لسانه القط 😂
0,الشُكر لمن أوجعونا وتعلّمنا على أيديهم كيف نتّقي شر ّالإقتراب والتقرُّب؛شكراً لِمَن سفكوا دماء روحنا النقيّة بكل ما… https://t.co/I6RKunGIzk
0,RT @donadouna3: لماذا لم يهتز العالم الغربي مدعي الانسانية لهذا الاجرام طفلان يموتان الاول غرقا فارا من اتون الحرب التي تدعمها السعودية وام…
0,@80_KJ_90_Ankara @NoriAlmoradi نعم بزمن ابو جكليته
0,@CAROLE_SAMAHA مبسوط كتير لان رأيي عجبك❤لانك بفنك وبثقافتك وبالروح المتسامحة اللي عندك صرتي مثلي الاعلى❤...وبيهم… https://t.co/fhB0UInhPv
0,RT @MTVLebanonNews: سعيد: الإعتداء على ممتلكات السعوديين عمل مشبوه و مدبّر و يهدف الى نسف العلاقة بين لبنان والمملكة هذا تطورّ خطير ... htt…
0,@Ahmed_swed7 اكول لوتنام احسن
0,مناورة مذهلة لعربة تحمل صواريخ باليستية (فيديو) https://t.co/HgotSINOdb https://t.co/l1t5PwBUUt
0,@saja_1998i يلعنك
0,@DabaFoad لايش طيب؟ مين حيكون ؟
0,لما أحكيلك عن مشاكلي متقارنهاش بمشاكلك، كل واحد وله طاقة يواجه فيها مشاكله، احنا مش في سباق اوسكار اكتر مشاكل بيعيشها وخلص
0,"حتّى الكلام إللّي بقوله, وبشكيه!يمرّ في بالي.. وتبكيه عيني."
1,#ضد_آل_سعودلا تعليق الصور أبلغ من الكلام https://t.co/OCu3lrLmvC
0,@MousaBenJaafar1 ههههه
0,تابعني وبتابعك🌼 — Ok https://t.co/LgUObQrt4C
0,@Alain_Aoun @Kalamennas خليك مثل ما انت دايما موضوعي.  انت محترم من قبل معارضيك قبل انصارك على هذه الموضوعية والعقلانية بالتعاطي.
0,@GendeyaAmeer هو انت متأكد انه قصدك شريف من التويتة ؟!ليش انا فهمتها بالشقلوب 😂😂😂😂😂😂😂
0,@Baraa_Abdul يارب نصرك الذي وعدت به بلاد الشام
0,@Baraa_Abdul حسبنا الله ونعم الوكيل
0,RT @AsemNems96: انا لا أستطيع تجاوزَ هذهِ الأيام، و أرجو لو أنها ولو لمرةٍ واحدةٍ تبذلُ جهدها و تتجاوزني.
0,@OHMYJAD ما يشوفك الا بغارديري
0,اسم الفريق الياباني غلط مو ارواوا !!!!!! اوراوا  #الهلال_ارواوا
0,@HoseinMortada بتسمع بهداك يلي بطلع عا غفله.... السبهان هو بذاتو
0,@AlbeikNour @NancyAjram حلللللوة
0,@zee_A86 انعل ابوج لابو امامج
0,RT @DerghamJoujou: هيدا لبناني مابينسى معروف البلدان يلي بتحب بلدو https://t.co/QW0x8B86y5
0,@view420 مش كل الذكريات 😑
0,ما هو آخر شيء اشتريته؟ — خط نت فودافون 😂😂 https://t.co/dwsC56LjxL
0,@alza3eemRami راجع لك بعد ساعة بس لا تبلكني طالبك لا تردني يا الزق رامي
0,RT @Amjad_Faisal20: وما فقدَ الماضونَ مِثل مُحمدٍولا مثلهُ حتى القيامةِ يُفقدُ💔.
0,RT @rozIqkVZxWwxlRk: @P47V6PM28eiQ86F دام حضورك
0,@HoseinMortada التعوسية عمرها ما كانت دولة شقيقة بل هي الذ اعداء العرب للعرب وهي من تنشر الفتن والخراب والازمات ًال… https://t.co/xerTnxyp4b
0,RT @LamaRefat: احنا لما نحب مستحيل بيوم يتغير شعورنا الا حب بحب ، تصرفاتنا اتغيرت؟ ردود افعالنا اختلفت؟ كله رد دفاع عن شعور الحب اللي جواتن…
0,@rubakf949 يا ربي كمية الاعاقه الي عند صاحبتي مش مسموحة 😂😂😂
0,@EsraaElEmam انا فتحت علم الجمال كنت هنهار والله 😂😂قولي دي ممكن تعدي
0,RT @Mohd_AjlouNi: الحب الحقيقي بهاي الأيام هو التخت والمخدة واللحاف فقط لا غير ⁦❤️⁩
0,@fmwLU4F4gIhyMeV @fahad_16d @Amer_Abdulla صحيح .. بس ما يهايطون ربع هياطكم ع بطولات معظمها غير نقية ومشكوك فيها ..… https://t.co/vaxs97OxSQ
0,مش عارف ليش سخسخت 😂😂😂😂😂😂😂😂😂😂😂 https://t.co/TkuTsfDSp5
0,يوم بتصحى عل ١١ و يوم عل ٦ يوم عل ١١ و يوم عل ٦ يوع ١١ يوع ٦ 🌚
1,@MTohme2 @rts_is_lb @Zeina_Karam @saadhariri وليش ما طلعتوا الجيش السوري افقياو كانوا كل يوم يركبوا على نسوانكمو… https://t.co/m4u7hQeOkV
0,@Nay_197 خير البر عاجله
0,@rabiazayyat @DianaHaddad بتجنن ديانا
0,@_ALABDULLATIF_ @KSA24 قولو آمين يفوز الهلال فوز كاسح
1,#ضد_ال_سعود وجه السعد عساها تبطي سنينك https://t.co/tWoZlQVMKM
0,@shajan_24 صراحه من امس قلت محمد غلطان بس سلوبهم غلط. وكلامهم فيه تجريح
0,كان نفسي حازم امام الي يتقدم #باصى_لعفيفى
0,@rubakf949 لبيييييه
0,@FaresSouaid علاقات شو الجماعة عم يهددو لبنان كل يوم سلملي عالعلاقات
0,@shahd122Abed جدا
0,@Urawa_Ar رابطة ومشجعين😂😂 طيب وبعد النهائي شتسوون
0,@MousaBenJaafar1 مصيبة و الله مصيبة في واحد طلع معو انا ضالة😂😂
0,اعد احفظ حرررريريريريريرريريريريريريريريريريريريرريريريريريريريريرريريرريي ريه.
0,@alza3eemRami @alza3eemRami اجل تقول انك تحب وطنك ومليكك ههههععههععع
0,@dmcsportstv @Ahmed1Afify مساء الفل عليك يا عفيفي انا بتمني محمدابوتريكة من الاهلي وحازم امام من الزمالك#باصى_لعفيفى
0,بتلاقيه عّم يلغبص بموبايل سعد الحريري https://t.co/bThmahmVpg
0,RT @fakihn: بس يقلِّك ما تفهميني غلط يعني أكيد بدّو يغلط معِك.
0,لله ما اعطى ولله ما اخذ وكل شيء عنده بمقدار...انتقل الى رحمة الله تعالى خالي.  (طلعت احمد طزازعة)سيتم تشييع... https://t.co/srbNRED277
0,RT @lanasadaqa: كل الذين بكوا لله ضحكوا 🌸
0,RT @fakihn: الإيمان هو إنّو تصدِّق يلي ما بيتصدّق.
0,في سنة ١٩٨٢ اندلعت الحرب بلبنان وفازت ايطاليا بكاس العالم وسنة ٢٠٠٦ اندلعت الحرب ايضاً ب لبنان وفازة ايطاليا ايضاً… https://t.co/TZIgMsDYVW
0,RT @samaabaghdad288: سلام عليك على رافديك عراق القيمسلام لأرض تفيض عطاءوعطر ثراها دم الشهداءفهذا حسين وذي كربلاءمن العز صار لسان ودم…
0,سئل رسول الله ﷺ أي 😍 العمل أفضل فقال إيمان بالله ورسوله قيل ثم ماذا قال الجهاد في سبيل الله قيل ثم ماذا قال حج مبرور صحيح البخاري
0,RT @samaabaghdad288: شكرا جزيلا للمتابعين المخلصين والأوفياء ....هذه صورة حسابي من امام مرقد الإمام الحسين عزيارة مقبولة ان شاءالله...وربي…
0,RT @some_one2000: #زد_رصيدك46 ️﴿ وَرَحْمَتِي وَسِعَتْ كُلَّ شَيْء ﴾ وسعت كل ألم وكل خاطرة حُزن وكل لمحة وجع، لا تيأس فقط علّق آمالك بالل…
0,اس اس كل عام و انت بخير يا حبيبتي و بمناسبة عيد ميلادك هاتي خمسه جنيه بقا 😜😜
0,@rubakf949 انتو اختارو ما بتفرق معي
0,اجعل من يراك يدعوا لمن رباك😍
0,RT @samaabaghdad288: https://t.co/fyteebqcM5يادنيا وين اهلنهوين أهل المحنةأمي...أبي😢
0,في ناس للأسف تفكيرها على قدها ....
0,@saadhariri اي واضح يا كبيروالدليل انك كنت تضل تطل علينا وتخبرنا عنك وعن عيلتكوتخبرنا عن حالك ومؤتمرات صحفية وفوا… https://t.co/JDlYOyKPes
0,RT @SaraAlaloul: يارب لك الحمد على كلّ حزنٍ أطفأته ، وكلّ جرحٍ داويته ، وكلّ خيبة ساعدتني على نسيانها، لك الحمدُ على كل لحظة يدخل بها الفرح…
0,@samir_zienab حبيبتي يا زوزو 😍🙈
0,@basilshawa السلطة هي الحل
0,قال لي أحدهم مرة،،،شغلتين دير بالك عليهم مزبوط..#عمر الشباب و #قرش الشبابفي الأول أجمل أيامكوفي الثاني بركة الل… https://t.co/a3q1BmIiFa
0,@HoseinMortada روحة الخر.... بالنهر
0,@alza3eemRami متأذي
0,على هذه الأرض ما يستحق الحياة. .. #فلسطين_النا https://t.co/RaYOIInglj
0,@HS3edh2 ارجاع اقرا لي كتبتو انت اكيد ما رح تفهم ع حالك😂😂
0,ورب يوم بكينا منه ثم بكينا عليه ''💔💔💔 https://t.co/VrEXOiGNGX
0,@rubakf949 لا منرسمك كم رسمه عند فنان مشهور وهيك بضل جمالك امام عيني الجميع 😂😂
0,RT @samaabaghdad288: #صوره_من_تصويركاليوم من معرض بغداد الدولي...معرض جمهورية مصر العربية ...عجبني كثير...😍😍اللهم أحمي عراقنا وبلدان ال…
0,@Abrgwhby @LBCI_NEWS عم يترجوهن ليطلعو من البارات ما عم يطلعو
0,الفراغ الحقيقي هو فراغ الجيب  💰💵💱لا فراغ عاطفي لا والو يروح يزمر 😏
0,@Filiipaw ياتسبدي ☹
0,أرحمو اعصاب الطلاب 😏 الواحد فيهم مش عارف يضحك ولا يعيط 😑 https://t.co/LXPIoJvc3v
1,RT @mostafa_herchi: لو اغتسل ال سعود بماء زمزم لما طهروا(الامام الخميني) #ضد_آل_سعود#AgainstAlsaud
0,RT @mustafa_22_IQ: مُحمد أغمضت عيناك وفاضت رُوحك الشريفة وبقيت بعدك بالدمعة والمصاب والحسرة فاطِمة 💔وامحمداه#استشهاد_طه_الامين https://t…
0,@hajarzarou33 خودي هاي كمان تازههاأرتس الرياض راهنت مرتين على قدرة إسرائيل العسكرية: متمنية استهداف الطيران الإسر… https://t.co/kco000acKG
0,@EsraaElEmam احنا لسه هنذاكر الغير ادميه فعلا بكره😞
0,RT @fakihn: اكتر ٣ رياضات متعبة:- تسّلق الجبال- السباحة في المحيط - الركض ورا شخص بتحبُّه بس هو ما بيحبّك.
